ticker,exchange,sector,industry,state_val,city,lat,lon,rpt_year,revenue_scaled,income_tax_scaled,net_income_scaled,market_cap,median_hh_income
AZO,NYSE,Consumer Discretionary,Specialty Stores,TN,Memphis,35.142307,-90.05539,2018,11221000000,299000000,1338000000,22635180000,56060
AZO,NYSE,Consumer Discretionary,Specialty Stores,TN,Memphis,35.142307,-90.05539,2019,11864000000,414000000,1617000000,29782750000,53320
AZO,NYSE,Consumer Discretionary,Specialty Stores,TN,Memphis,35.142307,-90.05539,2020,12632000000,484000000,1733000000,28901280000,0
BA,NYSE,Industrials,Aerospace & Defense,WA,Seattle,47.6032,-122.3303,2015,96114000000,1979000000,5172000000,100490000000,67243
BA,NYSE,Industrials,Aerospace & Defense,WA,Seattle,47.6032,-122.3303,2016,94571000000,673000000,4892000000,100102000000,70310
BA,NYSE,Industrials,Aerospace & Defense,WA,Seattle,47.6032,-122.3303,2017,94005000000,1649000000,8452000000,179895000000,75418
BA,NYSE,Industrials,Aerospace & Defense,WA,Seattle,47.6032,-122.3303,2018,101127000000,1144000000,10453000000,188985000000,79726
BA,NYSE,Industrials,Aerospace & Defense,WA,Seattle,47.6032,-122.3303,2019,76559000000,-1623000000,-636000000,184054000000,73775
BAC,NYSE,Financials,Diversified Banks,NC,Charlotte,35.2238,-80.8411,2015,49507000000,6234000000,15836000000,188732000000,50797
BAC,NYSE,Financials,Diversified Banks,NC,Charlotte,35.2238,-80.8411,2016,51057000000,7199000000,17822000000,244139000000,53764
BAC,NYSE,Financials,Diversified Banks,NC,Charlotte,35.2238,-80.8411,2017,57579000000,10981000000,18232000000,318167000000,50343
BAC,NYSE,Financials,Diversified Banks,NC,Charlotte,35.2238,-80.8411,2018,66769000000,6437000000,28147000000,252240000000,53369
BAC,NYSE,Financials,Diversified Banks,NC,Charlotte,35.2238,-80.8411,2019,71236000000,5324000000,27430000000,332582000000,54602
BAX,NYSE,Health Care,Health Care Equipment,IL,Deerfield,42.1683,-87.8514,2015,9968000000,35000000,393000000,20944350000,60413
BAX,NYSE,Health Care,Health Care Equipment,IL,Deerfield,42.1683,-87.8514,2016,10163000000,-12000000,4966000000,24431340000,61386
BAX,NYSE,Health Care,Health Care Equipment,IL,Deerfield,42.1683,-87.8514,2017,10561000000,493000000,724000000,35875200000,64609
BAX,NYSE,Health Care,Health Care Equipment,IL,Deerfield,42.1683,-87.8514,2018,11099000000,65000000,1552000000,35937720000,70145
BAX,NYSE,Health Care,Health Care Equipment,IL,Deerfield,42.1683,-87.8514,2019,11362000000,-41000000,1001000000,43398780000,65886
BBY,NYSE,Consumer Discretionary,Computer & Electronics Retail,MN,Richfield,44.86538,-93.30856,2016,39528000000,503000000,807000000,14977170000,70218
BBY,NYSE,Consumer Discretionary,Computer & Electronics Retail,MN,Richfield,44.86538,-93.30856,2017,39403000000,609000000,1207000000,22115810000,71920
BBY,NYSE,Consumer Discretionary,Computer & Electronics Retail,MN,Richfield,44.86538,-93.30856,2018,42151000000,818000000,999000000,16258720000,71817
BBY,NYSE,Consumer Discretionary,Computer & Electronics Retail,MN,Richfield,44.86538,-93.30856,2019,42879000000,424000000,1464000000,24671800000,71306
BBY,NYSE,Consumer Discretionary,Computer & Electronics Retail,MN,Richfield,44.86538,-93.30856,2020,43638000000,452000000,1541000000,27483400000,0
BDX,NYSE,Health Care,Health Care Equipment,NJ,Franklin Lakes,41.0081,-74.2104,2016,12483000000,98000000,976000000,36089900000,68468
BDX,NYSE,Health Care,Health Care Equipment,NJ,Franklin Lakes,41.0081,-74.2104,2017,12093000000,-124000000,1100000000,47949440000,72997
BDX,NYSE,Health Care,Health Care Equipment,NJ,Franklin Lakes,41.0081,-74.2104,2018,15983000000,862000000,311000000,59709800000,74176
BDX,NYSE,Health Care,Health Care Equipment,NJ,Franklin Lakes,41.0081,-74.2104,2019,17290000000,-57000000,1234000000,74791750000,82545
BDX,NYSE,Health Care,Health Care Equipment,NJ,Franklin Lakes,41.0081,-74.2104,2020,17117000000,111000000,874000000,69933180000,0
BEN,NYSE,Financials,Asset Management & Custody Banks,CA,San Mateo,37.5472,-122.3144,2016,6684000000,742000000,1716000000,23114720000,66637
BEN,NYSE,Financials,Asset Management & Custody Banks,CA,San Mateo,37.5472,-122.3144,2017,6527000000,759000000,1684000000,24221470000,69759
BEN,NYSE,Financials,Asset Management & Custody Banks,CA,San Mateo,37.5472,-122.3144,2018,6268000000,1473000000,747000000,15957080000,70489
BEN,NYSE,Financials,Asset Management & Custody Banks,CA,San Mateo,37.5472,-122.3144,2019,5670000000,442000000,1185000000,13093920000,75235
BEN,NYSE,Financials,Asset Management & Custody Banks,CA,San Mateo,37.5472,-122.3144,2020,5559000000,231000000,784000000,12201600000,0
BIIB,NASDAQ,Health Care,Biotechnology,MA,Cambridge,42.36597,-71.08455,2015,9321000000,1162000000,3547000000,65183441400,67861
BIIB,NASDAQ,Health Care,Biotechnology,MA,Cambridge,42.36597,-71.08455,2016,10194000000,1237000000,3703000000,57204092100,72266
BIIB,NASDAQ,Health Care,Biotechnology,MA,Cambridge,42.36597,-71.08455,2017,10990000000,2459000000,2539000000,67855410000,73227
BIIB,NASDAQ,Health Care,Biotechnology,MA,Cambridge,42.36597,-71.08455,2018,12053000000,1426000000,4431000000,61688600000,86345
BIIB,NASDAQ,Health Care,Biotechnology,MA,Cambridge,42.36597,-71.08455,2019,12714000000,1158000000,5889000000,55488510000,81215
BIO,NYSE,Health Care,Life Sciences Tools & Services,CA,Hercules,38.023327,-122.27793,2015,2019000000,33000000,113000000,4021140000,63636
BIO,NYSE,Health Care,Life Sciences Tools & Services,CA,Hercules,38.023327,-122.27793,2016,2068000000,16000000,26000000,5468400000,66637
BIO,NYSE,Health Care,Life Sciences Tools & Services,CA,Hercules,38.023327,-122.27793,2017,2160000000,-24000000,122000000,7160100000,69759
BIO,NYSE,Health Care,Life Sciences Tools & Services,CA,Hercules,38.023327,-122.27793,2018,2289000000,147000000,366000000,6966600000,70489
BIO,NYSE,Health Care,Life Sciences Tools & Services,CA,Hercules,38.023327,-122.27793,2019,2312000000,502000000,1759000000,11100900000,75235
BK,NYSE,Financials,Asset Management & Custody Banks,NY,New York,40.715267,-74.01123,2015,3355000000,1013000000,3115000000,45877860000,58005
BK,NYSE,Financials,Asset Management & Custody Banks,NY,New York,40.715267,-74.01123,2016,3584000000,1177000000,3495000000,50791360000,61437
BK,NYSE,Financials,Asset Management & Custody Banks,NY,New York,40.715267,-74.01123,2017,4386000000,496000000,4133000000,56014400000,62447
BK,NYSE,Financials,Asset Management & Custody Banks,NY,New York,40.715267,-74.01123,2018,6433000000,938000000,4239000000,47399490000,67274
BK,NYSE,Financials,Asset Management & Custody Banks,NY,New York,40.715267,-74.01123,2019,7549000000,1120000000,4423000000,47461190000,68486
BKNG,NASDAQ,Consumer Discretionary,Internet & Direct Marketing Retail,CT,Norwalk,41.09282,-73.452385,2015,9224000000,577000000,2551000000,66297400000,72889
BKNG,NASDAQ,Consumer Discretionary,Internet & Direct Marketing Retail,CT,Norwalk,41.09282,-73.452385,2016,10743000000,578000000,2135000000,73303000000,75923
BKNG,NASDAQ,Consumer Discretionary,Internet & Direct Marketing Retail,CT,Norwalk,41.09282,-73.452385,2017,12681000000,2058000000,2341000000,86887000000,72780
BKNG,NASDAQ,Consumer Discretionary,Internet & Direct Marketing Retail,CT,Norwalk,41.09282,-73.452385,2018,14527000000,837000000,3998000000,82676160000,72812
BKNG,NASDAQ,Consumer Discretionary,Internet & Direct Marketing Retail,CT,Norwalk,41.09282,-73.452385,2019,15066000000,1093000000,4865000000,90364120000,78444
BKR,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.96553,-95.36386,2015,15742000000,-639000000,-1967000000,20213700000,56473
BKR,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.96553,-95.36386,2016,13269000000,250000000,0,27547280000,58146
BKR,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.96553,-95.36386,2017,17179000000,45000000,-103000000,13510280000,59295
BKR,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.96553,-95.36386,2018,22877000000,258000000,195000000,9223500000,59785
BKR,NYSE,Energy,Oil & Gas Equipment & Services,TX,Houston,29.96553,-95.36386,2019,23838000000,482000000,128000000,14275910000,61874
BLK,NYSE,Financials,Asset Management & Custody Banks,NY,New York,40.75891,-73.97419,2015,11517000000,1250000000,3345000000,57547880000,58005
BLK,NYSE,Financials,Asset Management & Custody Banks,NY,New York,40.75891,-73.97419,2016,11210000000,1290000000,3172000000,63550180000,61437
BLK,NYSE,Financials,Asset Management & Custody Banks,NY,New York,40.75891,-73.97419,2017,13761000000,270000000,4952000000,84248440000,62447
BLK,NYSE,Financials,Asset Management & Custody Banks,NY,New York,40.75891,-73.97419,2018,14199000000,1076000000,4305000000,63636840000,67274
BLK,NYSE,Financials,Asset Management & Custody Banks,NY,New York,40.75891,-73.97419,2019,14881000000,1261000000,4476000000,78923900000,68486
BLL,NYSE,Materials,Metal & Glass Containers,CO,Broomfield,39.909573,-105.09829,2015,7990000000,47000000,281000000,10254930000,66596
BLL,NYSE,Materials,Metal & Glass Containers,CO,Broomfield,39.909573,-105.09829,2016,9062000000,-126000000,263000000,12123805000,70566
BLL,NYSE,Materials,Metal & Glass Containers,CO,Broomfield,39.909573,-105.09829,2017,10994000000,165000000,374000000,13512450000,74172
BLL,NYSE,Materials,Metal & Glass Containers,CO,Broomfield,39.909573,-105.09829,2018,11633000000,185000000,454000000,16184960000,73034
BLL,NYSE,Materials,Metal & Glass Containers,CO,Broomfield,39.909573,-105.09829,2019,11456000000,71000000,566000000,21987800000,72331
BMRN,NASDAQ,0,0,0,0,0,0,2015,872000000,17000000,-172000000,16761600000,0
BMRN,NASDAQ,0,0,0,0,0,0,2016,1111000000,-201000000,-630000000,13751440000,0
BMRN,NASDAQ,0,0,0,0,0,0,2017,1319000000,81000000,-117000000,15515580000,0
BMRN,NASDAQ,0,0,0,0,0,0,2018,1497000000,-65000000,-77000000,15071550000,0
BMRN,NASDAQ,0,0,0,0,0,0,2019,1686000000,-71000000,-24000000,15134450000,0
BMY,NYSE,Health Care,Health Care Distributors,NY,New York,40.713,-74.0072,2015,16560000000,446000000,1565000000,115498000000,58005
BMY,NYSE,Health Care,Health Care Distributors,NY,New York,40.713,-74.0072,2016,19427000000,1408000000,4457000000,98179200000,61437
BMY,NYSE,Health Care,Health Care Distributors,NY,New York,40.713,-74.0072,2017,20776000000,4156000000,1007000000,101235000000,62447
BMY,NYSE,Health Care,Health Care Distributors,NY,New York,40.713,-74.0072,2018,22561000000,1021000000,4920000000,85091260000,67274
BMY,NYSE,Health Care,Health Care Distributors,NY,New York,40.713,-74.0072,2019,26145000000,1515000000,3439000000,109893000000,68486
BR,NYSE,Information Technology,Data Processing & Outsourced Services,NY,Lake Success,40.760155,-73.68932,2016,2958000000,161000000,308000000,8088600000,61437
BR,NYSE,Information Technology,Data Processing & Outsourced Services,NY,Lake Success,40.760155,-73.68932,2017,4224000000,161000000,327000000,10960180000,62447
BR,NYSE,Information Technology,Data Processing & Outsourced Services,NY,Lake Success,40.760155,-73.68932,2018,4407000000,133000000,428000000,11550000000,67274
BR,NYSE,Information Technology,Data Processing & Outsourced Services,NY,Lake Success,40.760155,-73.68932,2019,4260000000,125000000,482000000,14701260000,68486
BR,NYSE,Information Technology,Data Processing & Outsourced Services,NY,Lake Success,40.760155,-73.68932,2020,4665000000,117000000,463000000,17551170000,0
BSX,NYSE,Health Care,Health Care Equipment,MA,Marlborough,42.3458,-71.5528,2015,7399000000,-411000000,-239000000,24728040000,67861
BSX,NYSE,Health Care,Health Care Equipment,MA,Marlborough,42.3458,-71.5528,2016,8386000000,-170000000,347000000,29784510000,72266
BSX,NYSE,Health Care,Health Care Equipment,MA,Marlborough,42.3458,-71.5528,2017,9048000000,829000000,104000000,34532470000,73227
BSX,NYSE,Health Care,Health Care Equipment,MA,Marlborough,42.3458,-71.5528,2018,9823000000,-249000000,1671000000,49511340000,86345
BSX,NYSE,Health Care,Health Care Equipment,MA,Marlborough,42.3458,-71.5528,2019,10735000000,-4013000000,4700000000,63805420000,81215
BWA,NYSE,Consumer Discretionary,Auto Parts & Equipment,MI,Auburn Hills,42.6875,-83.2342,2015,8025000000,280000000,610000000,9769980000,54203
BWA,NYSE,Consumer Discretionary,Auto Parts & Equipment,MI,Auburn Hills,42.6875,-83.2342,2016,9071000000,30000000,119000000,8479600000,57091
BWA,NYSE,Consumer Discretionary,Auto Parts & Equipment,MI,Auburn Hills,42.6875,-83.2342,2017,9796000000,580000000,440000000,10831080000,57700
BWA,NYSE,Consumer Discretionary,Auto Parts & Equipment,MI,Auburn Hills,42.6875,-83.2342,2018,10532000000,211000000,931000000,7260660000,60449
BWA,NYSE,Consumer Discretionary,Auto Parts & Equipment,MI,Auburn Hills,42.6875,-83.2342,2019,10173000000,468000000,746000000,8979660000,57144
BXP,NYSE,Real Estate,Office REITs,MA,Boston,42.348755,-71.08232,2015,2490000000,0,583000000,19641160000,67861
BXP,NYSE,Real Estate,Office REITs,MA,Boston,42.348755,-71.08232,2016,2553000000,0,513000000,19370120000,72266
BXP,NYSE,Real Estate,Office REITs,MA,Boston,42.348755,-71.08232,2017,2606000000,0,462000000,20024620000,73227
BXP,NYSE,Real Estate,Office REITs,MA,Boston,42.348755,-71.08232,2018,2715000000,0,583000000,17445250000,86345
BXP,NYSE,Real Estate,Office REITs,MA,Boston,42.348755,-71.08232,2019,2967000000,0,522000000,21368300000,81215
